game_num,game_date,team_id,team_code,player_id,player_name,catches,toi,assists,goals,pim,shots,saves,pp_saves,sh_saves,ev_saves,sh_shots,ev_shots,pp_shots,decision,sv_perc,pp_sv_perc,sh_sv_perc,ev_sv_perc,home_away
2022020153,2022-11-02,25,DAL,8475809,Scott Wedgewood,L,59:53:00,0,0,0,32,30,1,1,28,1,29,2,W,93.75,50,100,96.55172413793105,home
2022020154,2022-11-02,22,EDM,8475789,Jack Campbell,L,60:00:00,0,0,0,23,19,2,1,16,1,18,4,W,82.60869565,50,100,88.88888888888889,home
2022020155,2022-11-02,20,CGY,8478435,Dan Vladar,L,58:19:00,0,0,0,26,21,5,1,15,2,18,6,L,80.76923076923077,83.33333333333334,50,83.33333333333334,home
2022020156,2022-11-02,53,ARI,8478872,Karel Vejmelka,R,60:00:00,0,0,0,42,41,8,0,33,0,34,8,W,97.61904761904762,100,,97.05882352941175,home
2022020157,2022-11-02,23,VAN,8477967,Thatcher Demko,L,58:01:00,0,0,0,36,32,0,2,30,3,32,1,L,88.88888888888889,0,66.66666666666666,93.75,home
2022020158,2022-11-02,28,SJS,8478039,Kaapo Kahkonen,L,64:02:00,0,0,0,44,39,10,0,29,0,34,10,L,88.63636363636364,100,,85.29411764705883,home
2022020159,2022-11-02,10,TOR,8478492,Ilya Samsonov,L,59:41:00,0,0,0,25,23,6,0,17,0,18,7,W,92,85.71428571428571,,94.44444444444444,home
2022020160,2022-11-02,7,BUF,8477480,Eric Comrie,L,60:00:00,0,0,0,21,18,0,1,17,1,19,1,W,85.71428571428571,0,100,89.47368421052632,home
2022020161,2022-11-03,3,NYR,8478048,Igor Shesterkin,L,59:39:00,0,0,0,36,32,5,3,24,3,28,5,L,88.88888888888889,100,100,85.71428571428571,home
2022020162,2022-11-03,14,TBL,8476883,Andrei Vasilevskiy,L,65:00:00,0,0,0,55,52,15,2,35,3,36,16,L,94.54545454545456,93.75,66.66666666666666,97.22222222,home
2022020163,2022-11-03,9,OTT,8476341,Anton Forsberg,L,30:14:00,0,0,0,19,14,1,0,13,1,16,2,L,73.68421052631578,50,0,81.25,home
2022020163,2022-11-03,9,OTT,8475660,Cam Talbot,L,27:59:00,0,0,0,13,13,4,0,9,0,9,4,,100,100,,100,home
2022020164,2022-11-03,17,DET,8478024,Ville Husso,L,59:47:00,0,0,0,34,33,5,0,28,0,29,5,W,97.05882352941175,100,,96.55172413793105,home
2022020165,2022-11-04,52,WPG,8476945,Connor Hellebuyck,L,61:37:00,0,0,0,22,20,2,2,16,2,18,2,W,90.90909091,100,100,88.88888888888889,home
2022020166,2022-11-04,19,STL,8476412,Jordan Binnington,L,58:46:00,0,0,0,29,25,4,0,21,0,24,5,L,86.20689655172413,80,,87.5,home
2022020167,2022-11-04,30,MIN,8470594,Marc-Andre Fleury,L,60:00:00,0,0,0,23,19,1,0,18,0,21,2,L,82.60869565,50,,85.71428571428571,home
2022020168,2022-11-04,16,CHI,8482821,Arvid Soderblom,L,61:31:00,0,0,0,33,32,0,0,32,0,33,0,W,96.96969696969695,,,96.96969696969695,home
2022020169,2022-11-04,20,CGY,8474593,Jacob Markstrom,L,57:54:00,0,0,0,31,28,6,0,22,0,24,7,L,90.32258064516128,85.71428571428571,,91.66666666666666,home
2022020170,2022-11-04,22,EDM,8479973,Stuart Skinner,L,58:22:00,0,0,0,43,39,3,0,36,0,40,3,L,90.69767441860463,100,,90,home
2022020171,2022-11-04,23,VAN,8477484,Spencer Martin,L,60:00:00,0,0,0,31,26,3,1,22,1,25,5,W,83.87096774193549,60,100,88,home
2022020172,2022-11-04,53,ARI,8478971,Connor Ingram,L,11:18,0,0,0,10,7,5,0,2,0,5,5,L,70,100,,40,home
2022020172,2022-11-04,53,ARI,8478872,Karel Vejmelka,R,48:42:00,0,0,0,26,22,3,1,18,1,21,4,,84.61538461538461,75,100,85.71428571428571,home
2022020173,2022-11-04,28,SJS,8473503,James Reimer,L,65:00:00,0,0,0,44,41,6,0,35,0,37,7,L,93.18181818181816,85.71428571428571,,94.59459459,home
2022020174,2022-11-04,12,CAR,8477293,Antti Raanta,L,60:00:00,0,0,0,25,22,4,1,17,1,19,5,W,88,80,100,89.47368421052632,home
2022020175,2022-11-04,21,COL,8480382,Alexandar Georgiev,L,60:00:00,0,0,0,39,36,12,0,24,0,26,13,W,92.30769231,92.30769231,,92.30769231,home
2022020176,2022-11-05,52,WPG,8476945,Connor Hellebuyck,L,60:00:00,0,0,0,30,30,1,1,28,1,28,1,W,100,100,100,100,home
2022020177,2022-11-05,22,EDM,8475789,Jack Campbell,L,59:55:00,0,0,0,36,30,6,3,21,3,25,8,L,83.33333333333334,75,100,84,home
2022020178,2022-11-05,15,WSH,8475311,Darcy Kuemper,L,59:29:00,0,0,0,26,23,5,0,18,0,21,5,L,88.46153846153845,100,,85.71428571428571,home
2022020179,2022-11-05,10,TOR,8478902,Erik Kallgren,L,18:54,0,0,0,7,7,0,1,6,1,6,0,,100,,100,100,home
2022020179,2022-11-05,10,TOR,8478492,Ilya Samsonov,L,40:00:00,0,0,0,14,13,1,0,12,0,12,2,W,92.85714285714286,50,,100,home
2022020180,2022-11-05,14,TBL,8470880,Brian Elliott,L,60:00:00,0,0,0,24,21,4,0,17,0,19,5,W,87.5,80,,89.47368421052632,home
2022020181,2022-11-05,17,DET,8478024,Ville Husso,L,60:00:00,0,0,0,24,24,3,2,19,2,19,3,W,100,100,100,100,home
2022020182,2022-11-05,9,OTT,8475660,Cam Talbot,L,57:58:00,0,0,0,28,26,1,4,21,4,22,2,L,92.85714285714286,50,100,95.45454545454544,home
2022020183,2022-11-05,5,PIT,8477465,Tristan Jarry,L,58:26:00,0,0,0,28,25,3,1,21,1,24,3,L,89.28571428571429,100,100,87.5,home
2022020184,2022-11-05,8,MTL,8474596,Jake Allen,L,58:02:00,0,0,0,42,36,10,0,26,0,30,12,L,85.71428571428571,83.33333333333334,,86.66666666666667,home
2022020185,2022-11-05,29,CBJ,8476914,Joonas Korpisalo,L,59:51:00,0,0,0,45,40,1,0,39,0,44,1,L,88.88888888888889,100,,88.63636363636364,home
2022020186,2022-11-06,23,VAN,8477967,Thatcher Demko,L,65:00:00,0,0,0,30,27,3,1,23,1,25,4,L,90,75,100,92,home
2022020187,2022-11-06,20,CGY,8474593,Jacob Markstrom,L,62:38:00,0,0,0,35,31,5,2,24,2,27,6,L,88.57142857142857,83.33333333333334,100,88.88888888888889,home
2022020188,2022-11-06,28,SJS,8473503,James Reimer,L,65:00:00,0,0,0,25,21,0,1,20,1,24,0,L,84,,100,83.33333333333334,home
2022020189,2022-11-06,26,LAK,8471734,Jonathan Quick,L,60:00:00,0,0,0,38,34,3,1,30,1,34,3,W,89.47368421052632,100,100,88.23529411764706,home
2022020190,2022-11-06,3,NYR,8470860,Jaroslav Halak,L,62:43:00,0,0,0,36,33,9,0,24,0,26,10,L,91.66666666666666,90,,92.30769231,home
2022020191,2022-11-06,12,CAR,8475883,Frederik Andersen,L,57:27:00,0,0,0,21,18,1,0,17,0,20,1,L,85.71428571428571,100,,85,home
2022020192,2022-11-07,24,ANA,8476434,John Gibson,L,59:10:00,0,0,0,47,43,3,0,40,0,43,4,L,91.48936170212764,75,,93.02325581395348,home
2022020193,2022-11-08,2,NYI,8478009,Ilya Sorokin,L,64:02:00,0,0,0,46,43,0,0,43,0,46,0,W,93.47826086956522,,,93.47826086956522,home
2022020194,2022-11-08,6,BOS,8476999,Linus Ullmark,L,60:00:00,0,0,0,27,26,3,0,23,0,24,3,W,96.29629629629628,100,,95.83333333333334,home
2022020195,2022-11-08,15,WSH,8479292,Charlie Lindgren,R,59:57:00,0,0,0,29,25,0,1,24,1,28,0,W,86.20689655172413,,100,85.71428571428571,home
2022020196,2022-11-09,7,BUF,8477480,Eric Comrie,L,59:53:00,0,0,0,23,20,3,1,16,1,18,4,L,86.95652173913044,75,100,88.88888888888889,home
2022020197,2022-11-09,1,NJD,8477970,Vitek Vanecek,L,60:00:00,0,0,0,35,33,2,3,28,3,28,4,W,94.28571428571428,50,100,100,home
2022020198,2022-11-09,3,NYR,8478048,Igor Shesterkin,L,57:54:00,0,0,0,26,22,5,0,17,0,19,7,L,84.61538461538461,71.42857142857143,,89.47368421052632,home
2022020199,2022-11-09,4,PHI,8478433,Felix Sandstrom,L,60:00:00,0,0,0,28,27,6,0,21,0,22,6,W,96.42857142857144,100,,95.45454545454544,home
2022020200,2022-11-09,9,OTT,8475660,Cam Talbot,L,58:25:00,0,0,0,27,22,4,1,17,1,22,4,L,81.48148148148148,100,100,77.27272727272727,home
2022020201,2022-11-09,10,TOR,8478902,Erik Kallgren,L,60:23:00,0,0,0,20,16,2,0,14,1,17,2,L,80,100,0,82.35294117647058,home
2022020202,2022-11-09,14,TBL,8476883,Andrei Vasilevskiy,L,57:49:00,0,0,0,29,26,5,1,20,2,20,7,L,89.65517241379311,71.42857142857143,50,100,home
2022020203,2022-11-09,17,DET,8478024,Ville Husso,L,65:00:00,0,0,0,33,31,0,2,29,2,31,0,L,93.93939393939394,,100,93.5483871,home
2022020204,2022-11-09,52,WPG,8476945,Connor Hellebuyck,L,60:00:00,0,0,0,22,21,0,0,21,0,22,0,W,95.45454545454544,,,95.45454545454544,home
2022020205,2022-11-09,55,SEA,8474889,Martin Jones,L,60:00:00,0,0,0,25,24,3,0,21,0,22,3,W,96,100,,95.45454545454544,home
2022020206,2022-11-09,26,LAK,8471734,Jonathan Quick,L,59:43:00,0,0,0,21,21,4,1,16,1,16,4,W,100,100,100,100,home
2022020207,2022-11-10,13,FLA,8481519,Spencer Knight,L,60:00:00,0,0,0,40,40,10,1,29,1,29,10,W,100,100,100,100,home
2022020208,2022-11-10,15,WSH,8475311,Darcy Kuemper,L,59:47:00,0,0,0,27,24,2,3,19,4,21,2,L,88.88888888888889,100,75,90.47619047619048,home
2022020209,2022-11-10,8,MTL,8478470,Sam Montembeault,L,59:43:00,0,0,0,33,31,5,0,26,0,28,5,W,93.93939393939394,100,,92.85714285714286,home
2022020210,2022-11-10,24,ANA,8476434,John Gibson,L,60:00:00,0,0,0,39,35,5,0,30,0,32,7,L,89.74358974358975,71.42857142857143,,93.75,home
2022020211,2022-11-11,6,BOS,8476999,Linus Ullmark,L,59:24:00,0,0,0,32,31,6,1,24,1,25,6,W,96.875,100,100,96,home
2022020212,2022-11-11,12,CAR,8481611,Pyotr Kochetkov,L,60:00:00,0,0,0,22,20,3,1,16,1,17,4,W,90.90909091,75,100,94.11764705882352,home
2022020213,2022-11-11,1,NJD,8477970,Vitek Vanecek,L,50:37:00,0,0,0,21,18,1,0,17,0,19,2,,85.71428571428571,50,,89.47368421052632,home
2022020213,2022-11-11,1,NJD,8481033,Akira Schmid,L,13:50,0,0,0,7,7,3,0,4,0,4,3,W,100,100,,100,home
2022020214,2022-11-11,29,CBJ,8476914,Joonas Korpisalo,L,60:00:00,0,0,0,34,32,0,1,31,1,33,0,W,94.11764705882352,,100,93.93939393939394,home
2022020215,2022-11-11,7,BUF,8477480,Eric Comrie,L,58:11:00,0,0,0,35,29,2,0,27,0,32,3,L,82.85714285714286,66.66666666666666,,84.375,home
2022020216,2022-11-11,2,NYI,8478009,Ilya Sorokin,L,58:53:00,0,0,0,27,26,2,0,24,0,24,3,L,96.29629629629628,66.66666666666666,,100,home
2022020217,2022-11-11,17,DET,8478024,Ville Husso,L,59:45:00,0,0,0,33,25,4,1,20,2,26,5,L,75.75757575757575,80,50,76.92307692307693,home
2022020218,2022-11-11,19,STL,8476412,Jordan Binnington,L,60:00:00,0,0,0,30,27,0,0,27,0,30,0,W,90,,,90,home
2022020219,2022-11-11,21,COL,8480382,Alexandar Georgiev,L,60:00:00,0,0,0,35,32,2,0,30,0,32,3,W,91.42857142857144,66.66666666666666,,93.75,home
2022020220,2022-11-11,26,LAK,8471734,Jonathan Quick,L,64:58:00,0,0,0,32,31,9,1,21,1,21,10,W,96.875,90,100,100,home
2022020221,2022-11-12,10,TOR,8478902,Erik Kallgren,L,58:25:00,0,0,0,22,19,2,1,16,1,19,2,L,86.36363636363636,100,100,84.21052631578947,home
2022020222,2022-11-12,15,WSH,8475311,Darcy Kuemper,L,60:00:00,0,0,0,29,28,9,1,18,1,19,9,W,96.55172413793105,100,100,94.73684210526316,home
2022020223,2022-11-12,25,DAL,8479979,Jake Oettinger,L,55:47:00,0,0,0,18,13,4,0,9,0,13,5,L,72.22222222222221,80,,69.23076923076923,home
2022020224,2022-11-12,55,SEA,8474889,Martin Jones,L,57:52:00,0,0,0,21,20,4,1,15,1,16,4,L,95.23809523809524,100,100,93.75,home
2022020225,2022-11-12,4,PHI,8479394,Carter Hart,L,59:38:00,0,0,0,26,23,3,3,17,3,18,5,L,88.46153846153845,60,100,94.44444444444444,home
2022020226,2022-11-12,13,FLA,8481519,Spencer Knight,L,58:47:00,0,0,0,31,28,7,0,21,0,23,8,L,90.32258064516128,87.5,,91.30434782608695,home
2022020227,2022-11-13,1,NJD,8481033,Akira Schmid,L,60:00:00,0,0,0,18,16,2,0,14,0,14,4,W,88.88888888888889,50,,100,home
2022020228,2022-11-13,7,BUF,8467950,Craig Anderson,L,60:00:00,0,0,0,30,27,3,1,23,1,25,4,L,90,75,100,92,home
2022020229,2022-11-13,8,MTL,8474596,Jake Allen,L,61:03:00,0,0,0,24,20,2,2,16,2,19,3,W,83.33333333333334,66.66666666666666,100,84.21052631578947,home
2022020230,2022-11-13,10,TOR,8478902,Erik Kallgren,L,60:00:00,0,0,0,29,27,6,0,21,0,22,7,W,93.10344827586206,85.71428571428571,,95.45454545454544,home
2022020231,2022-11-13,2,NYI,8478009,Ilya Sorokin,L,60:39:00,0,0,0,29,26,2,0,24,0,26,3,W,89.65517241379311,66.66666666666666,,92.30769231,home
2022020232,2022-11-13,18,NSH,8477424,Juuse Saros,L,60:00:00,0,0,0,35,34,8,1,25,1,26,8,W,97.14285714285714,100,100,96.15384615384616,home
2022020233,2022-11-13,21,COL,8480925,Pavel Francouz,R,59:55:00,0,0,0,25,24,1,0,23,0,24,1,W,96,100,,95.83333333333334,home
2022020234,2022-11-13,24,ANA,8476932,Anthony Stolarz,L,58:18:00,0,0,0,22,19,1,1,17,1,20,1,L,86.36363636363636,100,100,85,home
2022020235,2022-11-13,54,VGK,8478499,Adin Hill,L,57:56:00,0,0,0,28,25,9,0,16,0,19,9,L,89.28571428571429,100,,84.21052631578947,home
2022020236,2022-11-13,20,CGY,8474593,Jacob Markstrom,L,60:00:00,0,0,2,23,21,0,0,21,0,23,0,W,91.30434782608695,,,91.30434782608695,home
2022020237,2022-11-13,26,LAK,8477361,Cal Petersen,R,60:00:00,0,0,0,21,18,3,0,15,0,16,5,W,85.71428571428571,60,,93.75,home
2022020238,2022-11-13,4,PHI,8478433,Felix Sandstrom,L,60:00:00,0,0,0,31,26,6,0,20,1,22,8,L,83.87096774193549,75,0,90.90909091,home
2022020239,2022-11-14,3,NYR,8478048,Igor Shesterkin,L,60:00:00,0,0,0,32,31,7,2,22,2,22,8,W,96.875,87.5,100,100,home
2022020240,2022-11-13,30,MIN,8479406,Filip Gustavsson,L,64:40:00,0,0,0,37,35,5,0,30,0,32,5,L,94.59459459,100,,93.75,home
2022020241,2022-11-13,6,BOS,8476999,Linus Ullmark,L,60:00:00,0,0,0,31,29,6,3,20,3,20,8,W,93.5483871,75,100,100,home
2022020242,2022-11-14,14,TBL,8476883,Andrei Vasilevskiy,L,60:00:00,0,0,0,22,19,3,0,16,0,19,3,W,86.36363636363636,100,,84.21052631578947,home
2022020243,2022-11-14,55,SEA,8474889,Martin Jones,L,60:54:00,0,0,0,30,27,10,4,13,4,14,12,L,90,83.33333333333334,100,92.85714285714286,home
2022020244,2022-11-14,9,OTT,8475660,Cam Talbot,L,58:32:00,0,0,0,34,31,2,2,27,2,28,4,L,91.17647058823528,50,100,96.42857142857144,home
2022020245,2022-11-15,16,CHI,8475852,Petr Mrazek,L,60:00:00,0,0,0,32,29,10,1,18,1,21,10,L,90.625,100,100,85.71428571428571,home
2022020246,2022-11-15,20,CGY,8474593,Jacob Markstrom,L,59:55:00,0,0,0,29,24,5,0,19,0,23,6,W,82.75862068965517,83.33333333333334,,82.60869565,home
2022020247,2022-11-15,21,COL,8480382,Alexandar Georgiev,L,58:49:00,0,0,0,39,36,1,2,33,2,35,2,L,92.30769231,50,100,94.28571428571428,home
2022020248,2022-11-16,14,TBL,8470880,Brian Elliott,L,63:43:00,0,0,0,32,28,4,0,24,1,25,6,W,87.5,66.66666666666666,0,96,home
2022020249,2022-11-16,8,MTL,8474596,Jake Allen,L,56:10:00,0,0,0,38,34,7,0,27,0,30,8,L,89.47368421052632,87.5,,90,home
2022020250,2022-11-16,29,CBJ,8476914,Joonas Korpisalo,L,30:58:00,0,0,0,20,18,1,0,17,0,18,2,W,90,50,,94.44444444444444,home
2022020250,2022-11-16,29,CBJ,8478007,Elvis Merzlikins,L,32:16:00,0,0,0,17,15,2,1,12,1,14,2,,88.23529411764706,100,100,85.71428571428571,home
2022020251,2022-11-16,5,PIT,8479193,Casey DeSmith,L,59:21:00,0,0,0,32,28,1,3,24,3,28,1,L,87.5,100,100,85.71428571428571,home
2022020252,2022-11-16,7,BUF,8467950,Craig Anderson,L,57:56:00,0,0,0,32,27,4,0,23,0,26,6,L,84.375,66.66666666666666,,88.46153846153845,home
2022020253,2022-11-16,13,FLA,8475683,Sergei Bobrovsky,L,60:00:00,0,0,0,43,41,14,0,27,0,29,14,W,95.34883720930232,100,,93.10344827586206,home
2022020254,2022-11-16,18,NSH,8477424,Juuse Saros,L,60:00:00,0,0,0,33,32,8,0,24,0,25,8,W,96.96969696969695,100,,96,home
2022020255,2022-11-16,24,ANA,8476434,John Gibson,L,62:51:00,0,0,0,33,31,3,0,28,0,29,4,W,93.93939393939394,75,,96.55172413793105,home
2022020256,2022-11-16,54,VGK,8480313,Logan Thompson,R,58:35:00,0,0,0,27,24,0,2,22,2,24,1,L,88.88888888888889,0,100,91.66666666666666,home
2022020257,2022-11-17,9,OTT,8476341,Anton Forsberg,L,60:00:00,0,0,0,30,29,5,4,20,4,20,6,W,96.66666666666669,83.33333333333334,100,100,home
2022020258,2022-11-17,16,CHI,8482821,Arvid Soderblom,L,59:59:00,0,0,0,35,30,2,1,27,2,31,2,L,85.71428571428571,100,50,87.09677419354838,home
2022020259,2022-11-17,22,EDM,8479973,Stuart Skinner,L,58:13:00,0,0,0,31,29,3,0,26,0,28,3,L,93.5483871,100,,92.85714285714286,home
2022020260,2022-11-18,14,TBL,8476883,Andrei Vasilevskiy,L,60:00:00,0,0,0,40,39,3,1,35,1,35,4,W,97.5,75,100,100,home
2022020261,2022-11-18,12,CAR,8477293,Antti Raanta,L,61:21:00,0,0,0,15,12,1,1,10,1,12,2,L,80,50,100,83.33333333333334,home
2022020262,2022-11-18,13,FLA,8475683,Sergei Bobrovsky,L,20:00,0,0,0,11,7,0,0,7,0,11,0,,63.63636363636363,,,63.63636363636363,home
2022020262,2022-11-18,13,FLA,8481519,Spencer Knight,L,37:58:00,0,0,0,17,16,8,0,8,0,9,8,L,94.11764705882352,100,,88.88888888888889,home
2022020263,2022-11-18,29,CBJ,8476914,Joonas Korpisalo,L,60:00:00,0,0,0,42,38,0,0,38,0,41,1,W,90.47619047619048,0,,92.68292683,home
2022020264,2022-11-18,10,TOR,8476899,Matt Murray,L,60:04:00,0,0,0,33,30,0,2,28,2,31,0,L,90.90909091,,100,90.32258064516128,home
2022020265,2022-11-18,6,BOS,8476999,Linus Ullmark,L,59:40:00,0,0,2,23,22,0,1,21,1,21,1,W,95.65217391304348,0,100,100,home
2022020266,2022-11-18,52,WPG,8476945,Connor Hellebuyck,L,60:00:00,0,0,0,31,29,5,0,24,0,26,5,W,93.5483871,100,,92.30769231,home
2022020267,2022-11-18,18,NSH,8477424,Juuse Saros,L,60:00:00,0,0,0,33,29,3,3,23,3,26,4,W,87.87878787878788,75,100,88.46153846153845,home
2022020268,2022-11-18,30,MIN,8479406,Filip Gustavsson,L,59:37:00,0,0,0,31,26,8,1,17,1,20,10,L,83.87096774193549,80,100,85,home
2022020269,2022-11-18,19,STL,8471306,Thomas Greiss,L,64:56:00,0,0,0,51,47,6,1,40,2,42,7,W,92.15686274509804,85.71428571428571,50,95.23809523809524,home
2022020270,2022-11-18,54,VGK,8480313,Logan Thompson,R,59:49:00,0,0,0,26,25,4,2,19,2,20,4,W,96.15384615384616,100,100,95,home
2022020271,2022-11-18,55,SEA,8474889,Martin Jones,L,63:39:00,0,0,0,30,28,5,1,22,1,22,7,W,93.33333333333331,71.42857142857143,100,100,home
2022020272,2022-11-18,28,SJS,8473503,James Reimer,L,57:47:00,0,0,0,20,14,4,0,10,0,16,4,L,70,100,,62.5,home
2022020273,2022-11-19,23,VAN,8477967,Thatcher Demko,L,60:00:00,0,0,0,38,37,4,2,31,2,32,4,W,97.36842105263158,100,100,96.875,home
2022020274,2022-11-19,9,OTT,8476341,Anton Forsberg,L,23:00,0,0,0,18,15,4,1,10,1,12,5,L,83.33333333333334,80,100,83.33333333333334,home
2022020274,2022-11-19,9,OTT,8475660,Cam Talbot,L,34:35:00,0,0,0,17,16,4,1,11,2,11,4,,94.11764705882352,100,50,100,home
2022020275,2022-11-19,13,FLA,8481519,Spencer Knight,L,64:38:00,0,0,0,35,31,6,0,25,0,28,7,L,88.57142857142857,85.71428571428571,,89.28571428571429,home
2022020276,2022-11-20,10,TOR,8476899,Matt Murray,L,59:38:00,0,0,0,34,32,14,0,18,0,18,16,W,94.11764705882352,87.5,,100,home
2022020277,2022-11-20,6,BOS,8480280,Jeremy Swayman,L,60:00:00,0,0,0,18,17,1,1,15,1,15,2,W,94.44444444444444,50,100,100,home
2022020278,2022-11-20,15,WSH,8475311,Darcy Kuemper,L,59:31:00,0,0,0,29,25,4,1,20,1,23,5,L,86.20689655172413,80,100,86.95652173913044,home
2022020279,2022-11-20,29,CBJ,8476914,Joonas Korpisalo,L,60:00:00,0,0,0,37,31,7,0,24,0,28,9,L,83.78378378378379,77.77777777777779,,85.71428571428571,home
2022020280,2022-11-20,8,MTL,8474596,Jake Allen,L,63:05:00,0,0,0,29,25,3,1,21,1,25,3,W,86.20689655172413,100,100,84,home
2022020281,2022-11-20,52,WPG,8476945,Connor Hellebuyck,L,58:39:00,0,0,0,31,29,1,1,27,1,29,1,L,93.5483871,100,100,93.10344827586206,home
2022020282,2022-11-20,19,STL,8476412,Jordan Binnington,L,60:00:00,0,0,0,32,30,6,2,22,2,22,8,W,93.75,75,100,100,home
2022020283,2022-11-20,30,MIN,8479406,Filip Gustavsson,L,61:12:00,0,0,0,21,20,1,0,19,0,20,1,W,95.23809523809524,100,,95,home
2022020284,2022-11-20,25,DAL,8479979,Jake Oettinger,L,60:00:00,1,0,0,29,27,5,2,20,2,21,6,W,93.10344827586206,83.33333333333334,100,95.23809523809524,home
2022020285,2022-11-20,18,NSH,8477424,Juuse Saros,L,62:36:00,0,0,0,39,36,2,4,30,4,31,4,L,92.30769231,50,100,96.77419355,home
2022020286,2022-11-20,55,SEA,8474889,Martin Jones,L,62:23:00,0,0,0,29,27,0,1,26,2,27,0,W,93.10344827586206,,50,96.29629629629628,home
2022020287,2022-11-20,22,EDM,8479973,Stuart Skinner,L,61:17:00,0,0,0,34,31,8,1,22,1,25,8,W,91.17647058823528,100,100,88,home
2022020288,2022-11-20,28,SJS,8473503,James Reimer,L,58:36:00,0,0,0,42,41,5,0,36,0,37,5,L,97.61904761904762,100,,97.2972973,home
2022020289,2022-11-20,29,CBJ,8480193,Daniil Tarasov,L,60:00:00,0,0,0,50,47,5,0,42,0,45,5,W,94,100,,93.33333333333331,home
2022020290,2022-11-21,16,CHI,8482821,Arvid Soderblom,L,58:04:00,0,0,0,24,20,0,3,17,3,21,0,L,83.33333333333334,,100,80.95238095238095,home
2022020291,2022-11-22,14,TBL,8476883,Andrei Vasilevskiy,L,57:59:00,0,0,0,29,24,5,0,19,0,22,7,L,82.75862068965517,71.42857142857143,,86.36363636363636,home
2022020292,2022-11-22,4,PHI,8479394,Carter Hart,L,57:46:00,0,0,0,28,25,2,2,21,2,24,2,L,89.28571428571429,100,100,87.5,home
2022020293,2022-11-22,1,NJD,8477970,Vitek Vanecek,L,59:53:00,0,0,0,30,28,7,0,21,0,22,8,W,93.33333333333331,87.5,,95.45454545454544,home
2022020294,2022-11-22,52,WPG,8479496,David Rittich,L,62:03:00,0,0,0,27,24,2,2,20,2,23,2,W,88.88888888888889,100,100,86.95652173913044,home
2022020295,2022-11-22,10,TOR,8478902,Erik Kallgren,L,61:40:00,0,0,0,24,21,1,0,20,0,23,1,L,87.5,100,,86.95652173913044,home
2022020296,2022-11-22,19,STL,8476412,Jordan Binnington,L,60:00:00,0,0,0,28,27,3,0,24,0,25,3,W,96.42857142857144,100,,96,home
2022020297,2022-11-22,18,NSH,8477424,Juuse Saros,L,65:00:00,0,0,0,27,24,0,1,23,2,25,0,W,88.88888888888889,,50,92,home
2022020298,2022-11-22,25,DAL,8479979,Jake Oettinger,L,63:56:00,0,0,0,35,33,10,1,22,1,23,11,L,94.28571428571428,90.90909091,100,95.65217391304348,home
2022020299,2022-11-22,28,SJS,8478039,Kaapo Kahkonen,L,60:00:00,0,0,0,38,37,5,0,32,0,33,5,W,97.36842105263158,100,,96.96969696969695,home
2022020300,2022-11-22,23,VAN,8477967,Thatcher Demko,L,57:56:00,0,0,0,38,33,1,0,32,0,37,1,L,86.84210526,100,,86.48648648648648,home
2022020301,2022-11-23,8,MTL,8474596,Jake Allen,L,60:00:00,0,0,0,38,31,3,3,25,3,30,5,L,81.57894736842105,60,100,83.33333333333334,home
2022020302,2022-11-23,26,LAK,8477361,Cal Petersen,R,59:03:00,0,0,0,24,20,0,0,20,0,24,0,L,83.33333333333334,,,83.33333333333334,home
2022020303,2022-11-24,12,CAR,8481611,Pyotr Kochetkov,L,56:55:00,0,0,0,26,23,9,0,14,0,17,9,L,88.46153846153845,100,,82.35294117647058,home
2022020304,2022-11-24,13,FLA,8481519,Spencer Knight,L,59:41:00,0,0,0,39,37,4,1,32,1,32,6,W,94.87179487179486,66.66666666666666,100,100,home
2022020305,2022-11-24,5,PIT,8477465,Tristan Jarry,L,65:00:00,0,0,0,34,33,4,0,29,0,30,4,W,97.05882352941175,100,,96.66666666666669,home
2022020306,2022-11-24,29,CBJ,8476914,Joonas Korpisalo,L,57:57:00,0,0,0,28,26,2,0,24,0,26,2,L,92.85714285714286,100,,92.30769231,home
2022020307,2022-11-24,7,BUF,8480045,Ukko-Pekka Luukkonen,L,59:34:00,0,0,0,36,34,3,0,31,0,32,4,W,94.44444444444444,75,,96.875,home
2022020308,2022-11-24,1,NJD,8477970,Vitek Vanecek,L,57:46:00,0,0,0,20,18,6,0,12,0,14,6,L,90,100,,85.71428571428571,home
2022020309,2022-11-24,30,MIN,8479406,Filip Gustavsson,L,59:54:00,0,0,0,29,28,2,0,26,0,27,2,W,96.55172413793105,100,,96.29629629629628,home
2022020310,2022-11-24,2,NYI,8478009,Ilya Sorokin,L,60:00:00,0,0,0,49,49,14,0,35,0,35,14,W,100,100,,100,home
2022020311,2022-11-24,17,DET,8478024,Ville Husso,L,60:00:00,0,0,0,26,26,5,0,21,0,21,5,W,100,100,,100,home
2022020312,2022-11-24,15,WSH,8475311,Darcy Kuemper,L,60:48:00,0,0,0,23,21,3,1,17,1,19,3,W,91.30434782608695,100,100,89.47368421052632,home
2022020313,2022-11-24,25,DAL,8479979,Jake Oettinger,L,60:00:00,0,0,0,31,27,5,0,22,0,26,5,W,87.09677419354838,100,,84.61538461538461,home
2022020314,2022-11-24,24,ANA,8476434,John Gibson,L,60:00:00,0,0,0,43,41,3,2,36,2,38,3,W,95.34883720930232,100,100,94.73684210526316,home
